
============================================================
📁 ARQUIVO: HAVOK_TV_-_ANDROMEDA_-__[Teste_04h]_-_Andromeda_[19-01-2026_21h06].m3u
📅 DATA: 19/01/2026 21:06
------------------------------------------------------------
ℹ️ BASE DE DADOS INICIADA: 441047 itens.

============================================================
📁 ARQUIVO: HAVOK_TV_-_ANDROMEDA_-__[Teste_04h]_-_Andromeda_[20-01-2026_17h32].m3u
📅 DATA: 20/01/2026 17:32
------------------------------------------------------------
🟢 ENTRARAM (10801):
   + [♦️FILMES |xXx ADULTOS] ALEXISTAESloppyBJFacialFoursome_s01_JonniDarkko_JovanJordan [Adulto]  | (1ª vez: 20/01/2026 17:32)
   - [Filmes | Comédia] Gatinhas e Gatões  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Gatos Numa Roubada (2001)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Gente Grande (2010)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Gente Grande 2 (2013)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Gente que Vai e Volta (2019)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Get Duked! (2019)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Ghostbusters: Mais Além (2021)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Gigolô Europeu por Acidente (2005)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Gigolô por Acidente (1999)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Golpe Baixo (2005)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Golpe Baixo (2018)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Golpe de Gênio (2009)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Golpe de Sorte (2023)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Gospel (2022)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Grace (2018)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Grande Albert (2004)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Grande Hotel (1995)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Granizo (2022)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Gravida do Bilionario  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Gravida do Pai do Meu EX  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Gravidez Inesperada (2021)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Gravidez Perfeita  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Gravidez a Qualquer Custo (2023)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Grease 2: Os Tempos da Brilhantina Voltaram (1982)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Grease: Ao Vivo (2016)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Greed: A Indústria da Moda (2019)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Greice (2024)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Gringo: Vivo ou Morto (2018)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Guerra Conjugal (1975)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Guerra Entre Herdeiros (2022)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Guerra de Likes (2021)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Guerra dos Monstros (2015)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Guerra dos Sexos (2015)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Guru do Amor (2008)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Guy (2018)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Hairspray: Em Busca da Fama (2007)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Hannah Montana: O Filme (2009)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Happy Hour - Verdades e Consequências (2018)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Harold (2008)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Hawa (2022)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Herdeira Verdadeira Vs Rainha Falsa  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Herdeiros Indesejados (2023)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Hermanoteu na Terra de Godah: O Filme (2021)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] High School Band (2009)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] High School Musical (2006)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] High School Musical 2 (2007)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] High School Musical 3: Ano da Formatura (2008)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Histeria (2011)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Histórias Que Nossas Babás Não Contavam (1979)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Histórias do Coração (2022)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Hitch: Conselheiro Amoroso (2005)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] HollyBlood (2022)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Holmes e Watson (2018)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Homens Brancos Não Sabem Enterrar (1992)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Homens à beira de um ataque de nervos (2022)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Honor Society (2022)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Hormônios à Flor da Pele (2023)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Hot Bot: Uma Robô em Minha Vida (2016)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Housekeeping for Beginners (2024)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Hudson – Os Altos e Baixos da Vida (2019)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Há Algo no Celeiro (2023)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] I'll Be Right There (2024)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Idas e Vindas do Amor (2010)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Idiocracia (2006)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Igor Guimarães: Benigno in Paradise (2022)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Igualzinha a Mim (2010)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Imagine Só (2009)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Imbilino Erros de Gravacao  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Imbilino1  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Imbilino2  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Imbilino3  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Imbilino4  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Imbilino5  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Imbilino6  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Imbilino7  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Imerso Em Seu Amor  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Imprevisto de Natal (2021)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] In The Time of Idiocy (2013)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Inatividade Paranormal (2013)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Inatividade Paranormal 2 (2014)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Incompatível (2022)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Influencer de Mentira (2022)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Ingresso Para o Paraíso (2022)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Inspetor Bugiganga 2 (2003)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Internet - O Filme (2017)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Irma la Douce (1963)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Irmas  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Irmão Natureza (2016)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Irmãos Gêmeos (1988)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Irmãs Por Acaso (2018)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Irmãs de Sorte (2024)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Irresistível (2020)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Isto é Spinal Tap (1984)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Ivy e Bean (2022)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Ivy e Bean Entram na Dança (2022)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Ivy e Bean: O Fantasma do Banheiro (2022)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Izzy Lyon - O Rei do Giro (2022)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Jackass - Nadando com Tubarões (2021)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Jackass 2: O Filme (2006)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Jackass 3.5 (2011)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Jackass 4.5 (2022)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Jackass Apresenta: Vovô Sem Vergonha (2013)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Jackass Apresenta: Vovô Sem Vergonha .5 (2014)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Jackass para Sempre (2022)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Jackass2  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Jackass3  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Jamón (1992)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Jay Kelly (2025)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Jerry & Marge Tiram a Sorte Grande (2022)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Jerry Maguire: A Grande Virada (1996)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Jexi: Um Celular Sem Filtro (2019)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Jimmy Bolha (2001)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Joe Sujo (2001)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Joe Sujo2  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Joe e as Baratas (1996)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Jogada Certa (2010)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Jogada de Verão (2001)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Jogando com Prazer (2009)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Jogo de Assassinato (2021)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Jogos Entre Amigos (2019)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Jogos Entre Amigos 2: Eulogia Atrapalhada (2023)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Jogos Entre Amigos2  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Jogos Virtuais: O Início (2018)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Jogos do Poder (2007)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Jogue a Mamãe do Trem (1987)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Johnny Bom de Transa (1988)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Johnny English 3.0 (2018)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Jojo Rabbit (2019)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Jornada da Vida (2019)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Joy: O Nome do Sucesso (2015)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Jumanji: Bem-Vindo à Selva (2017)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Junior (1994)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Juno (2007)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Juntos Mas Separados (2021)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Juntos e Enrolados (2021)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Juntos e Misturados (2014)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Juntos para Sempre (2019)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Just Before I Go (2015)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Justiceiras (2022)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Já Era Hora (2023)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Já Estou Com Saudades (2015)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Já Não Me Sinto em Casa Nesse Mundo (2017)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Kaamelott Parte1  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Kandasamys: A Viagem (2021)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Kandasamys: O Bebê (2023)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Kart Nervoso (2020)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Kate & Leopold (2001)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Kazaam (1996)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Kevin Hart's - Guide to Black History (2019)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Kick Ass2  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Kick-Ass: Quebrando Tudo (2010)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Kneecap: Música e Liberdade (2024)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Krazy House  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Kung-Fusão (2004)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] La Situación (2023)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] La posada (2023)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Lado a Lado com o Amor (1996)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Ladrões Que Roubam Ladrões (2015)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Land Ho! (2014)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Lar Doce Inferno (2015)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Lar Doce Lar... Ou Não  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Lar Doce Lar... Ou Não (2020)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Largadas Em Família (2018)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Larry Crowne: O Amor Está de Volta (2011)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Lascados (2014)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Latas4  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Laços de Afeto (2022)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Legalmente Loira (2001)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Legalmente Loira 2 (2003)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Lembranças de Hollywood (1990)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Let It Shine (2012)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Let's Dance (2019)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Letra e Música (2007)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Leve-Me (2017)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Licença para Casar (2007)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Licorice Pizza  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Ligeiramente Grávidos (2007)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Limbo: Entre o Céu e o Inferno (2019)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Linda de Morrer (2015)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Little Nick: Um Diabo Diferente (2000)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Live Is Life (2022)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Lizzie McGuire: Um Sonho Popstar (2003)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Lições Para Toda Vida (2003)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Lições para Canalhas (2022)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Loca (2020)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Loja de Unicórnios (2017)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Lolo: O Filho da Minha Namorada (2015)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Longing (2024)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Los Nobles: Quando os Ricos Quebram a Cara (2013)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Loucademia de Polícia (1984)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Loucademia de Polícia 2: A Primeira Missão (1985)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Loucademia de Polícia 3: De Volta ao Treinamento (1986)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Loucademia de Polícia 4: O Cidadão se Defende (1987)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Loucademia de Polícia 5: Missão Miami Beach (1988)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Loucademia de Polícia 6: Cidade em Estado de Sítio (1989)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Loucademia de Polícia 7: Missão Moscou (1994)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Loucas em Apuros (2023)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Louco por Elas (2003)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Loucos Sobre Rodas (2007)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Loucos e Rebeldes (1993)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Loucura de Amor (2021)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Loucuras de Carnaval (2011)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Loucuras de Verão (2009)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Loucuras de Verão (2020)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Loucuras em Los Angeles (1991)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Loucuras na Idade Média (2001)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Loverboy: Garoto de Programa (1989)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Lua de Mel com a Minha Mãe (2022)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Lua de Mel por Acidente (2017)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Lua de Sangue (2023)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Ludo (2020)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Luta de Classes em Beverly Hills (1989)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Lutando Pela Família (2019)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Luzes da Cidade (1931)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Luzes da Ribalta (1952)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Lá Vem os Pais (2018)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Límites (2020)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Lúcia e o Bode (2020)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] MILF (2018)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Ma Educacao  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Mac & Devin Vão Para a Escola (2012)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Macho Alfa (2022)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Madea: O Retorno (2022)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Madeline (1998)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Madrugada Muito Louca (2004)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Mafia Mamma: De Repente Criminosa (2023)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Mafia no Diva  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Magic Camp (2012)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Magic Mike XXL (2015)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Magnífico (2019)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Maid to Order (1987)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Mainstream (2021)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Maior que o Mundo (2022)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Mais Estranho que a Ficção (2006)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Mais Outro Filho (2020)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Mais Que Amigos: Vizinhos (2021)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Mais Que Especiais (2019)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Mais Que Especiais (2020)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Mais Um Verão Com Mamãe (2020)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Mais Uma Sexta-Feira em Apuros (2000)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Mais Uma Vez (2023)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Mais Uma Vida (2022)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Mais um Besteirol ao Extremo (2008)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Mal Posso Esperar (1998)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Maldita Sorte (2007)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Malibu Crush (2022)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Maluca Paixão (2009)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Mamma Mia! (2008)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Mamma Mia!: Lá Vamos Nós de Novo (2018)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Mamãe Foi Viajar (2017)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Mamãe Saiu Com Um Vampiro (2000)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Mamãe saiu de férias (2019)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Mamãe É Uma Espiã (2019)  | (Visto em: 19/01/2026 21:06)
   - [Filmes | Comédia] Mamãe: Operação Balada (2014)  | (Visto em: 19/01/2026 21:06)
